-9994.179877726805, 0.22754312687188108, 0.20487897150668116, 0.3045947215155841, 
-9994.761889954127, 0.20279443499552552, 0.20052123781844194, 0.3384385794913711, 
-9995.285700958713, 0.26539373601406513, 0.1620402246951635, 0.3760428661166126, 
-9995.757130862843, 0.24716218389529646, 0.1889995024298289, 0.4178254068024215, 
-9999.957342574153, 0.29537137068198976, 0.26391535035644254, 0.4642504520048872, 
-9999.937112782192, 0.36967489644322815, 0.33841269789425105, 0.5158338355617395, 
-9999.917470541537, 0.3042587309823285, 0.24252631698666802, 0.5731487061799514, 
-9999.855334453292, 0.3871166890368222, 0.4503986506088502, 0.636831895755561, 
-9999.742443633713, 0.49013935168495465, 0.4267557896486572, 0.7075909952839741, 
-9999.65988365513, 0.5959637694478235, 0.4176000251595702, 0.7862122169821977, 
-9999.666386659628, 0.42983735334204687, 0.6101291996089802, 0.8735691299802202, 
-9999.678696421492, 0.6098376432557386, 0.5644013748089066, 0.9706323666446897, 
-9999.034634379908, 0.7820338468587305, 0.7437409507554843, 1.078480407382989, 
1.1983115637588777, 0.777164098098964, 0.7028810149008753, 0.4971518245514289, 
0.0031721056847670566, 1.4171112442452487E-84, 0.8928664125150813, 1.4254026035801912E-84, 
6.466802525780269, 0.02830445992854705, -9992.906732784264, -9978.595152522339, 
5.820122273202237, 5.505302301458238E-7, -9972.088645952534, -9967.920896655078, 
5.23811004588201, 5.872284454157569E-7, -9953.269125086797, -9973.562679277036, 
4.714299041293804, 7.919460143940605E-6, -9908.017531214206, -9990.4225282355, 
-32.6950913105591, 0.1934725732003621, -9949.361733016192, -9867.256329787915, 
-56.0329955905933, 0.24209963070180693, -9979.951136468613, -9866.636671979437, 
-362.1445383021026, 0.2730111633569246, -9867.844995139056, -9899.403139520198, 
-112.50209437428325, 0.3715814368661824, -9959.419425884324, -9749.315051803405, 
-2.8900818937213253, 0.5019601674687417, -9892.104391472934, -9617.828031132423, 
2.165963021571671E-50, 0.6033155822820426, -9980.002434063277, -9958.170337502586, 
1.8717415423236091E-65, 0.6629163406392506, -9997.568211614771, -9993.021795054925, 
-9912.56606424307, 0.6730724071999252, -9851.964946511016, -9816.97902165247, 
1.4538607951093048, 0.2629028345070257, -9999.45129488729, 5.628353174367024E-61, 
1.3314572930654207, 0.737963911289246, -9999.156852947115, 0.4793442000660702, 
0.8750177917035906, 1.4483514640307464E-84, 0.11983115625371582, 0.06094397235230482, 
7.185336139755858, -9994.179878592218, 6.466794133536798, 5.8201165062737825, 
6.466751064817904, -9994.761912933624, 6.466802525780269, 5.238085869606934, 
5.815482416014921, -9995.292272462719, 5.820122273202237, 4.711601315488611, 
-9988.899639564133, -9995.549998273738, 5.23811004588201, 1.7934078804709481, 
-4685.488592428129, -8901.012759940231, 4.714298619506584, -590.4761257044189, 
-4685.457617261988, -8814.61153019402, 4.1363585853834115, -2204.044819103827, 
-1778.660068160581, -8898.296872522105, -18.634463625307237, -7595.777973087607, 
-5163.011660806368, -3258.6536505442914, -2293.3980226432313, -6.0050992598271895, 
-9399.502688042143, -9013.674392590108, -429.10485832153506, -3.13047751129897E-34, 
-1.2501403699866155E-34, -9999.953975940272, -1.9422377467637044E-30, 1.811710955954394E-122, 
1.805224669960701E-122, -9999.875010563224, 1.8140486522633816E-122, -9999.719042740982, 
-9977.75315849358, -9995.880833993942, 6.092109606929424E-54, 1.138176699373511, 
1.6437744358832376, -9999.2665592393, -9999.601334848438, 1.0940446897644054, 
0.8441534901052817, 0.8508287806199533, 1.4793969922949128, 0.3815360395310126, 
2.2347292950607562E-10, 2.0329100471932167E-4, 1.2689118758975997, 1.4831897119967982E-84, 
7.983706821950957, 6.466771424482422, 7.185333847107714, 6.466795769010396, 
7.185336139755858, 4.176347864094762, 3.3667539670092568, 2.2449704876500114, 
-9996.174024033835, 1.8013861054493467, 6.466709950055278, -9966.086131094451, 
-1899.9429470305254, 0.8963866027531118, 5.443755092650256, -3438.953594032079, 
3.414290987699363E-6, -7381.797302252477, -3438.9442500108557, -3438.9505587164203, 
1.2532020129959888E-6, -5061.742203074938, -3438.950311916042, -449.4976018795821, 
-5976.182252449151, -897.7473819577745, -5695.290600393628, -5923.175354154927, 
-5223.832457731709, -4674.8944269209915, -1780.148427739721, -2870.998832758217, 
-2227.7862395804264, -690.6331863853841, -10511.630327764733, -4.26704141981106E-29, 
-1.052094771561582E-28, -1.3262073875934665E-31, -10000.000000000007, 1.804280322854633E-122, 
1.7951536054679984E-122, 1.8037992652692256E-122, 1.8054237987583858E-122, -9999.435182138348, 
-9999.805684145438, -9998.403510432856, 1.309180916907471E-78, 1.505223648740015, 
1.826416039870265, 0.9055812369973434, -9999.12540321343, 0.8027355988609092, 
-9999.940335756526, 0.25297688568243015, 1.523066400258745, 1.5289756533986839E-84, 
2.777443799425609E-4, 0.14395257689184635, 2.483032550067507E-9, 1.5143470199761755E-84, 
8.870785357723289, 7.1853360721509345, 7.983700802682233, 7.1853356354501, 
-9993.429926858174, 4.2444626129456235, 7.983706821950957, -9995.304271449317, 
-5021.65987206975, 1.1049336708971593, 6.693311066004752, -2709.948333962263, 
-3733.6058046498288, -3438.5149567520602, -999.9365802524195, 1.190040384532058E-6, 
-9994.74691808786, -9999.500152613697, -9999.872946337282, 1.9481289308813238E-19, 
-9999.983411605142, -9999.734367654662, 1.937666106827503E-19, -9998.775723342162, 
-5272.711560587521, -170.6226553417018, 8.089497559756802E-5, -5366.139341044719, 
-8186.339799588881, -3007.8612057189366, -2895.446359156087, -779.5302169123203, 
-9252.356348630383, -5092.099848339387, -7456.115185543153, -0.1484143562448183, 
-10752.460089793949, -32.94760149268558, -64.60689682502132, 2.9129281152319165E-66, 
-9999.999999999993, 1.7727218335861545E-122, -7.852937322739765E-33, -9999.769496119548, 
-9975.255483689394, -9958.141547162768, 2.491259887078802E-39, 1.494064106771162, 
2.0293511554114065, 1.4624486162958688, -9999.243302968333, -9999.643895457919, 
-9999.842451877244, 1.7032684451891494E-61, 1.2080950644759894, 1.7564464474837614E-61, 
1.5131884401214458E-84, 0.005815040022699668, -9999.999999999993, 1.5160812078211934E-84, 
9.856428175248109, 7.983706622880906, 8.870785253051032, -9993.533201306285, 
